date,return,entry_price,exit_price,ticker,rationale,original_return
2024-05-30,0.015966074722875315,380986.85246995994,387959.15625,006400.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-05-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩378,849
- 종가: ₩377,501
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 25.4
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩380,987
- 청산가: ₩387,959
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +1.83%
",0.0183006414390371
2024-07-24,0.08884372007625944,327200.4645196506,357081.78125,006400.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-07-24

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩339,875
- 종가: ₩332,181
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 28.6
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩327,200
- 청산가: ₩357,082
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +9.13%
",0.09132418798431995
2024-04-05,0.019150807789000437,394029.7362785533,402498.125,051910.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-04-05

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩399,742
- 종가: ₩398,513
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 27.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩394,030
- 청산가: ₩402,498
- 청산 사유: RSI 과매수 (70 이상)
- 수익률: +2.15%
",0.02149175034713645
2024-05-30,0.0386963558193984,351687.73630867706,366133.8125,051910.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-05-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩360,570
- 종가: ₩349,197
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 27.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩351,688
- 청산가: ₩366,134
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +4.11%
",0.04107642860382139
2024-07-22,-0.020836707789806272,321799.2475,315821.5625,051910.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-07-22

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩327,584
- 종가: ₩318,810
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 28.8
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩321,799
- 청산가: ₩315,822
- 청산 사유: RSI 과매수 (70 이상)
- 수익률: -1.86%
",-0.01857582031791419
2024-04-03,0.10366748466661944,96784.2129217432,107060.53125,000270.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-04-03

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩96,622
- 종가: ₩95,103
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 17.7
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩96,784
- 청산가: ₩107,061
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +10.62%
",0.10617762978106696
2024-07-26,-0.06016605928094663,104724.99756761214,98652.6328125,000270.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-07-26

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩105,883
- 종가: ₩104,725
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 28.2
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩104,725
- 청산가: ₩98,653
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -5.80%
",-0.05798390924947717
2024-10-17,0.04123188610709231,87815.79028654048,91646.0546875,000270.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-10-17

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩90,018
- 종가: ₩88,937
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 29.1
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩87,816
- 청산가: ₩91,646
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +4.36%
",0.04361703502822759
2024-05-30,0.038675732969402896,169667.75438821974,176633.59375,035420.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-05-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩172,718
- 종가: ₩169,568
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 16.7
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩169,668
- 청산가: ₩176,634
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +4.11%
",0.04105576446683915
2024-04-02,-0.05192197835106698,380775.84692597244,361842.40625,005490.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-04-02

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩394,907
- 종가: ₩389,819
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 18.9
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩380,776
- 청산가: ₩361,842
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -4.97%
",-0.049723323653071236
2024-08-05,0.12420933419678507,306248.0607980333,345068.25,005490.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-08-05

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩326,546
- 종가: ₩301,455
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 26.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩306,248
- 청산가: ₩345,068
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +12.68%
",0.1267606041351168
