date,return,entry_price,exit_price,ticker,rationale
2023-07-07,0.10013899965252913,1105488.375,1216190.875,207940.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2023-07-07

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩1,107,322
- 종가: ₩1,105,488
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 29.4
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩1,105,488
- 청산가: ₩1,216,191
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +10.01%
"
2023-10-30,0.06024096600613776,154119.50465895698,163403.8125,005380.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2023-10-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩154,491
- 종가: ₩152,528
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(21): 28.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩154,120
- 청산가: ₩163,404
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +6.02%
"
