date,return,entry_price,exit_price,ticker,rationale,original_return
2024-04-03,0.10047097276861079,201910.0279659845,222701.65625,005380.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-04-03

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩203,616
- 종가: ₩199,600
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 26.5
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩201,910
- 청산가: ₩222,702
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +10.30%
",0.10297471845983908
2024-07-18,-0.015810641836171764,240534.6875,237277.921875,005380.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-07-18

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩242,415
- 종가: ₩242,396
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 27.2
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩240,535
- 청산가: ₩237,278
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -1.35%
",-0.013539692170178157
2024-09-05,0.07649163297715368,212154.37582417583,228903.40625,005380.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-09-05

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩213,671
- 종가: ₩213,085
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 28.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩212,154
- 청산가: ₩228,903
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +7.89%
",0.0789473719821128
2024-10-31,0.0188362028597445,199270.38202576112,203490.234375,005380.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-10-31

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩202,550
- 종가: ₩201,615
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 19.8
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩199,270
- 청산가: ₩203,490
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +2.12%
",0.021176515578182346
2024-05-29,0.02782541615448034,379492.775560686,390947.28125,006400.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-05-29

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩389,585
- 종가: ₩383,477
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 25.2
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩379,493
- 청산가: ₩390,947
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +3.02%
",0.03018372529593058
2024-06-27,0.0616408037715954,357579.81400070625,380488.8125,006400.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-06-27

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩360,737
- 종가: ₩359,572
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 25.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩357,580
- 청산가: ₩380,489
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +6.41%
",0.0640668113867538
2024-10-16,-0.23677721155867104,339153.00519273954,259469.46875,006400.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-10-16

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩346,387
- 종가: ₩338,655
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 29.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩339,153
- 청산가: ₩259,469
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -23.49%
",-0.23494863740763744
2024-04-05,-0.002297967244200474,394029.7362785533,394029.75,051910.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-04-05

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩400,634
- 종가: ₩398,513
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 27.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩394,030
- 청산가: ₩394,030
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +0.00%
",3.482337858785834e-08
2024-05-30,0.023146814078157135,351687.73630867706,360654.28125,051910.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-05-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩365,333
- 종가: ₩349,197
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 27.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩351,688
- 청산가: ₩360,654
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +2.55%
",0.025495756648884055
2024-07-22,-0.07954273093216654,321799.2475,296892.1875,051910.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-07-22

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩324,102
- 종가: ₩318,810
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 28.8
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩321,799
- 청산가: ₩296,892
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -7.74%
",-0.0773993730361349
2024-11-15,0.11201862746156314,273977.68512521585,305360.59375,051910.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-11-15

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩280,800
- 종가: ₩276,967
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 16.1
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩273,978
- 청산가: ₩305,361
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +11.45%
",0.11454549158060533
2024-04-02,0.0962583198340175,97438.159158583,107060.53125,000270.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-04-02

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩98,925
- 종가: ₩97,812
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 25.6
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩97,438
- 청산가: ₩107,061
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +9.88%
",0.09875363178563698
2024-07-26,-0.06906884661764132,104724.99756761214,97718.421875,000270.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-07-26

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩105,563
- 종가: ₩104,725
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 28.2
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩104,725
- 청산가: ₩97,718
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -6.69%
",-0.06690451998424332
2024-10-17,0.03379997976849992,87815.79028654048,90992.109375,000270.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-10-17

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩89,302
- 종가: ₩88,937
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 29.1
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩87,816
- 청산가: ₩90,992
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +3.62%
",0.03617024999826664
2024-01-31,0.10775731738865871,198526.2060185185,220418.8125,035420.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-01-31

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩202,537
- 종가: ₩199,521
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 14.0
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩198,526
- 청산가: ₩220,419
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +11.03%
",0.11027565035640356
2024-03-04,-0.015306416044943351,190863.79022588764,188375.984375,035420.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-03-04

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩191,099
- 종가: ₩191,063
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 24.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩190,864
- 청산가: ₩188,376
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -1.30%
",-0.01303445691790632
2024-05-30,-0.016346127096003846,169667.75438821974,167279.46875,035420.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-05-30

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩171,174
- 종가: ₩169,568
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 16.7
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩169,668
- 청산가: ₩167,279
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: -1.41%
",-0.01407624947257248
2024-04-02,0.01516698579697566,380775.84692597244,387439.40625,005490.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-04-02

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩391,322
- 종가: ₩389,819
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 18.9
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩380,776
- 청산가: ₩387,439
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +1.75%
",0.017499952735508043
2024-05-29,0.004603968478220204,352693.59577977,355132.75,005490.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-05-29

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩359,683
- 종가: ₩356,025
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 26.4
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩352,694
- 청산가: ₩355,133
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +0.69%
",0.006915788234933158
2024-08-05,0.0836020051599179,306248.0607980333,332607.4375,005490.KS,"
**매수 근거 (BB-RSI 역추세)**

📊 **시그널 발생일**: 2024-08-05

📉 **과매도 조건 충족**:
- Bollinger Lower Band: ₩315,908
- 종가: ₩301,455
- 종가 ≤ Lower Band: ✅

📈 **RSI 조건 충족**:
- RSI(14): 26.3
- 과매도 기준: 30
- RSI ≤ 30: ✅

💰 **매매 결과**:
- 진입가 (익일 시가): ₩306,248
- 청산가: ₩332,607
- 청산 사유: 목표 밴드 도달 (중심선)
- 수익률: +8.61%
",0.08607197914422177
